temperature,humidity,pressure,wind_speed,thunderstorm
20.81,99.98,1016.74,29.72,0
21.85,51.08,994.9,29.37,0
32.82,70.81,1013.95,6.34,0
20.3,58.18,1016.97,7.92,0
38.24,84.51,1016.0,22.7,1
30.23,88.46,994.29,23.88,1
33.24,86.83,1010.6,8.68,0
35.1,50.11,1004.54,13.89,1
37.77,54.17,1002.52,18.75,1
35.05,73.24,1016.62,25.29,0
29.92,55.16,1018.07,4.89,0
22.01,43.01,1004.63,24.09,0
24.07,66.53,1001.23,11.2,0
23.11,70.62,999.09,24.71,0
22.32,44.48,1014.02,3.9,0
36.89,97.67,1000.91,18.47,1
34.93,51.4,1001.65,7.18,0
25.97,98.28,1001.44,4.89,0
33.51,64.94,1000.73,6.74,0
30.84,92.18,990.66,3.55,1
36.84,62.41,1006.44,13.15,0
32.91,70.86,998.93,21.0,1
39.19,94.23,992.28,28.11,1
34.69,74.26,1001.83,11.21,0
34.85,66.56,1000.3,18.47,1
27.27,40.55,1012.92,10.91,0
21.14,70.23,1018.35,3.79,0
23.61,62.11,997.41,4.75,0
38.95,86.44,1004.1,19.74,1
23.48,50.19,990.7,27.88,0
25.56,53.73,1011.93,24.65,0
27.37,57.67,1006.79,23.45,0
29.24,93.99,1002.7,24.15,1
37.11,84.75,1005.71,4.0,0
31.84,94.61,990.57,8.49,1
23.5,66.02,1016.85,19.13,0
29.22,59.7,994.78,9.39,0
39.88,56.95,1000.93,25.58,1
26.31,77.3,991.39,4.01,0
32.59,45.03,1006.94,18.37,0
22.51,67.47,995.25,6.55,0
20.73,93.63,1001.2,8.24,0
27.7,52.76,1015.42,6.81,0
29.64,42.67,1016.39,14.47,0
23.92,52.44,999.34,21.73,0
27.86,74.6,993.67,14.22,0
25.71,52.26,997.88,21.42,0
26.8,68.07,1016.35,13.3,0
29.52,59.04,1005.19,16.67,0
21.09,59.65,993.6,21.24,0
37.61,40.65,1007.27,15.38,0
33.53,97.11,1001.2,12.03,1
33.88,46.75,1019.18,24.71,0
33.91,45.39,996.99,18.03,1
29.86,86.6,1003.25,8.09,1
39.9,86.39,1018.75,22.76,1
31.05,72.59,1014.2,4.68,0
24.72,81.92,990.64,25.11,1
27.68,96.04,1002.79,28.41,1
26.47,75.67,1018.81,29.96,0
32.71,65.25,998.4,22.66,1
20.2,59.16,1014.52,23.31,0
28.53,41.48,1001.98,10.07,0
39.43,45.01,1008.24,13.54,0
39.18,69.42,1018.4,5.16,0
26.33,42.74,1017.21,25.32,0
33.43,64.87,995.34,2.13,0
34.15,93.89,1011.2,8.55,0
25.71,58.61,1006.46,14.55,0
27.75,49.46,993.4,6.57,0
31.65,50.62,993.09,24.15,1
34.27,75.73,996.03,26.7,1
37.64,77.6,1009.94,7.71,0
35.06,62.04,1001.61,12.01,1
33.68,60.77,994.48,11.64,0
29.73,81.74,993.35,3.73,1
27.59,77.59,1019.63,9.71,0
28.75,71.04,992.79,26.27,1
36.83,64.42,1009.87,24.52,0
33.82,74.16,1019.05,4.22,0
33.02,65.53,1002.08,19.78,1
20.75,81.16,996.2,16.72,1
29.83,80.19,1018.93,26.84,1
32.71,77.41,1012.56,14.94,1
37.64,70.32,1010.27,5.35,0
37.42,79.09,1004.14,11.03,1
29.34,68.23,994.72,5.44,0
24.6,61.13,995.27,23.73,0
21.79,45.74,1013.5,28.49,0
27.53,52.05,1016.61,23.56,0
25.66,78.88,1014.14,3.73,0
30.53,48.65,1008.3,4.73,0
26.09,73.52,1015.96,28.64,0
36.96,52.97,1000.9,24.94,1
27.27,71.27,995.75,25.64,0
28.17,88.46,993.58,14.44,1
37.07,86.2,998.97,28.73,1
29.63,80.82,1013.6,18.98,1
23.46,63.43,1005.59,16.21,0
36.67,76.45,1004.68,16.78,1
29.6,75.46,1004.25,16.0,1
20.99,53.56,1008.39,20.31,0
22.98,48.97,1017.72,2.71,0
32.27,74.28,1013.92,17.89,0
28.04,42.99,1009.3,3.21,0
24.91,63.34,1001.69,28.6,0
22.31,86.31,1007.24,23.75,0
25.54,68.44,1005.15,16.34,0
28.94,66.28,1016.78,26.07,0
32.94,87.44,992.12,6.73,1
21.75,52.26,994.62,7.55,0
29.51,69.13,1011.07,16.59,0
25.09,40.87,1006.84,19.4,0
38.49,64.72,1003.33,2.15,0
38.22,80.24,995.25,4.69,1
35.04,90.18,990.46,22.76,1
33.67,59.15,991.06,6.1,0
34.15,52.18,990.94,25.32,1
27.59,53.6,996.73,10.57,0
21.98,59.48,999.99,3.61,0
36.23,93.06,1008.26,12.7,1
30.02,87.34,1002.1,5.52,1
39.88,68.05,995.76,29.67,1
36.49,97.61,1000.11,27.51,1
23.32,65.78,1009.82,17.21,0
22.23,78.08,1002.41,7.8,0
31.24,93.53,999.21,25.45,1
31.36,79.49,1003.39,16.58,1
38.05,56.02,995.35,23.36,1
38.72,78.16,1012.49,17.35,1
23.17,84.9,1009.51,6.38,0
27.04,64.87,1002.57,2.37,0
38.62,40.05,991.65,13.82,1
37.66,41.23,1011.25,22.5,0
25.2,76.32,1008.66,5.97,0
22.08,47.11,990.58,11.58,0
36.07,83.85,1006.19,19.89,1
30.24,64.5,1018.7,14.18,0
31.22,92.12,1006.36,18.44,1
22.93,51.6,998.66,6.14,0
38.04,80.77,999.68,29.67,1
22.23,81.46,1002.09,16.2,1
21.79,69.31,990.0,4.6,0
37.96,76.93,994.65,5.35,1
35.6,69.81,1006.74,25.61,0
32.57,73.35,996.14,29.71,1
21.76,66.58,1017.51,11.09,0
24.04,95.38,995.69,6.43,0
21.51,50.6,997.75,21.85,0
34.19,47.43,999.48,7.93,0
27.72,59.3,1008.81,13.65,0
27.01,59.27,998.28,16.64,0
39.52,63.25,1013.41,11.43,0
27.49,45.93,1007.03,17.25,0
29.21,57.9,1013.03,3.47,0
39.49,54.25,991.19,25.4,1
32.72,44.96,1001.65,23.37,1
34.03,85.76,1015.9,2.89,0
22.5,42.66,1012.39,7.13,0
36.52,43.69,1015.53,6.26,0
23.34,98.28,1002.57,6.75,0
24.06,57.14,1000.14,13.35,0
39.35,98.07,1017.0,4.02,0
23.78,93.78,1003.37,14.83,1
37.52,78.58,1005.98,11.14,0
27.92,71.46,1004.33,27.62,0
26.4,82.33,996.23,12.22,1
27.49,77.94,1009.1,22.43,0
23.66,42.61,1017.4,24.92,0
34.25,45.02,1014.12,22.03,0
35.97,84.0,993.15,19.82,1
20.78,76.65,996.39,27.06,1
36.77,55.49,1000.06,2.65,0
21.02,87.4,1012.85,21.36,0
39.42,65.76,1005.61,28.27,0
30.85,57.8,1003.77,27.27,1
37.75,96.25,1006.56,5.36,0
33.14,53.45,1002.77,18.59,1
21.3,52.91,1005.98,18.47,0
30.74,89.66,1011.98,16.95,1
23.61,62.81,993.73,26.61,0
35.35,58.9,996.96,20.87,1
37.19,95.14,1001.03,12.5,1
31.13,49.62,998.93,11.93,0
31.28,54.98,1000.15,12.43,1
26.21,56.76,1006.36,14.99,0
30.24,66.25,1008.18,16.8,0
35.78,94.54,1016.57,23.0,1
33.83,57.69,1017.23,5.31,0
20.06,53.49,1001.96,24.05,0
26.07,70.57,1005.41,22.11,0
21.24,61.98,1006.24,12.58,0
26.58,97.4,996.92,11.13,0
31.65,58.37,999.8,2.07,0
28.14,80.95,996.54,5.01,1
34.38,84.22,1005.57,18.18,1
34.27,56.9,1003.56,26.17,1
32.43,67.24,1019.65,5.69,0
26.56,56.47,992.72,26.94,0
20.17,80.9,1003.5,5.67,0
30.52,44.09,1013.26,24.71,0
37.48,50.27,1004.56,14.02,1
39.38,92.68,1017.77,15.69,1
35.3,61.66,1002.74,8.67,0
36.39,76.18,1001.0,13.46,1
32.7,43.95,994.14,24.33,1
25.37,40.12,990.05,29.53,0
32.98,64.07,1016.66,18.34,0
20.22,95.9,1003.58,14.69,1
30.44,59.04,1003.01,2.58,0
31.39,77.15,993.19,25.7,1
31.15,43.15,1013.8,19.1,0
23.4,45.33,996.0,7.3,0
27.96,90.92,1014.32,2.92,0
31.21,53.76,1016.65,12.26,0
39.23,92.71,993.25,19.19,1
21.64,51.87,1005.95,2.43,0
28.78,51.51,1015.03,26.38,0
25.87,59.14,1018.26,7.77,0
31.39,86.93,1010.28,25.03,1
36.34,83.67,1000.2,12.16,1
34.78,92.54,1004.76,20.37,1
29.92,59.02,1015.87,3.32,0
21.92,61.28,1015.75,8.71,0
29.05,41.92,991.34,8.84,0
23.13,59.53,992.71,13.42,0
22.41,68.64,995.56,7.51,0
32.54,56.67,1017.98,16.36,0
34.95,74.57,996.64,13.55,1
25.19,63.47,1013.42,19.22,0
28.37,49.6,997.16,17.94,1
38.95,78.74,1005.3,29.0,1
31.0,48.57,1014.14,24.49,0
34.57,80.0,1000.82,8.26,1
32.87,63.98,992.2,8.29,0
20.53,54.27,1010.38,16.65,0
28.63,47.27,1005.87,5.07,0
28.19,64.98,1006.12,26.18,0
20.32,73.78,1004.73,14.64,0
24.62,86.32,997.12,10.76,0
22.2,52.58,1006.47,9.39,0
34.08,71.21,995.15,15.67,1
37.7,49.7,1012.19,14.64,0
35.34,77.95,1000.39,14.03,1
37.9,44.97,1010.1,22.76,0
29.44,56.13,991.83,12.13,1
25.9,83.58,993.24,5.38,0
31.82,51.64,1006.53,2.78,0
23.31,42.39,1003.76,29.37,0
33.34,60.84,991.23,5.94,0
21.21,84.17,1015.05,17.47,0
21.21,43.99,1001.93,10.71,0
28.55,94.33,991.82,20.56,1
39.3,59.09,1019.95,28.82,0
35.14,68.37,1001.11,8.99,0
27.2,53.29,1002.75,6.1,0
38.7,49.86,1002.87,14.36,1
21.75,52.15,1015.34,23.86,0
39.6,49.67,998.14,22.84,1
31.84,81.43,1015.43,15.63,1
21.44,79.31,1002.53,7.64,0
23.58,55.56,1007.93,5.94,0
24.62,78.37,1001.7,21.91,1
38.11,43.78,995.4,3.99,0
23.65,93.32,992.42,26.25,1
29.37,97.09,998.34,26.85,1
31.29,53.95,991.09,28.73,1
39.93,41.68,1015.34,12.55,0
31.48,80.65,997.03,2.57,1
25.4,70.68,1010.81,7.5,0
21.33,80.52,1001.0,6.65,0
21.78,100.0,1010.25,17.91,0
23.05,85.97,1013.27,15.83,0
27.81,69.7,1010.54,13.22,0
22.47,60.7,1000.32,8.26,0
22.15,56.26,991.37,24.14,0
24.23,69.46,1008.81,10.16,0
30.77,61.55,1012.0,16.26,0
36.72,82.17,999.8,2.94,1
31.35,49.05,997.54,25.97,1
37.64,49.57,1019.75,25.68,0
36.2,56.17,1015.23,26.29,0
36.27,77.3,992.03,26.71,1
33.33,84.9,1005.62,4.63,0
35.44,75.13,1000.75,25.05,1
39.64,94.88,998.36,24.23,1
34.25,50.89,1011.04,15.98,0
23.21,47.32,1002.69,8.15,0
35.21,72.67,991.37,11.41,0
25.17,53.95,1001.54,3.69,0
30.22,70.61,997.53,15.84,1
31.99,53.13,1009.06,27.86,0
23.26,86.77,1016.95,29.54,0
22.94,75.18,1001.54,6.61,0
31.68,53.96,995.45,14.72,1
36.45,78.58,1005.13,16.58,1
34.04,68.67,1013.09,10.51,0
36.33,65.71,992.54,3.41,0
33.36,52.02,1016.86,13.58,0
32.57,95.99,1011.1,24.5,1
34.62,53.21,1004.7,26.08,1
37.94,60.85,1014.16,13.98,0
24.8,54.05,1001.14,24.15,0
36.95,83.76,1015.41,19.63,1
32.77,84.78,998.95,17.02,1
25.0,52.86,1009.72,13.23,0
31.74,97.4,1009.42,18.69,1
38.32,98.29,995.15,16.28,1
36.97,92.37,1007.25,26.66,1
38.2,73.46,1011.2,13.47,0
29.04,96.03,1004.84,4.56,1
37.24,92.42,1016.95,4.07,0
31.44,96.34,1006.25,23.91,1
33.85,56.05,1009.75,18.83,0
26.43,75.63,1019.88,11.31,0
30.32,80.09,999.08,12.09,1
21.3,71.37,1011.08,28.27,0
37.32,65.18,1000.77,18.87,1
39.23,64.01,1001.11,15.45,1
34.41,96.31,999.42,12.39,1
34.22,50.08,1016.56,29.61,0
35.02,77.72,1009.98,17.56,1
33.52,45.66,1005.39,2.73,0
28.44,79.75,1014.77,15.52,1
22.37,46.72,1000.51,20.14,0
37.69,53.74,1007.24,5.24,0
28.61,42.5,1018.09,12.61,0
37.41,77.06,993.96,24.5,1
25.53,80.68,996.8,26.98,1
39.77,89.37,1013.79,18.73,1
36.14,75.07,1014.46,3.67,0
28.33,54.58,995.14,8.03,0
30.05,62.95,1000.26,20.4,1
22.58,43.38,1015.74,2.36,0
36.94,43.07,1010.65,17.7,0
37.98,47.3,1016.77,17.08,0
30.4,69.51,1007.12,6.81,0
30.85,68.98,1003.12,15.76,1
27.58,55.8,993.1,24.51,0
24.39,58.89,1013.62,27.08,0
25.52,45.59,993.34,12.77,0
26.69,99.53,994.73,9.07,0
24.68,61.47,992.16,20.94,0
30.54,70.35,994.09,3.31,0
30.13,74.67,993.7,29.23,1
36.52,92.57,995.85,21.8,1
29.61,62.87,997.05,6.1,0
35.55,54.99,1006.46,20.75,0
30.53,50.12,1005.6,4.15,0
21.2,99.15,995.95,12.69,1
26.32,58.79,1015.57,11.86,0
22.56,65.53,1000.35,22.93,0
20.68,97.55,1008.19,10.95,0
27.8,87.96,1018.25,23.29,0
29.67,74.46,991.03,11.36,0
20.61,79.36,1004.99,18.85,1
34.49,65.86,1016.78,12.23,0
26.03,49.34,997.96,3.31,0
24.49,51.63,993.6,19.53,0
29.04,47.22,990.1,12.48,1
25.73,97.29,1001.25,3.42,0
34.54,68.2,999.42,2.85,0
27.84,49.83,1017.32,23.17,0
29.52,53.7,1013.89,10.12,0
39.7,81.65,993.62,21.24,1
39.61,54.65,1000.39,3.21,0
24.79,61.88,1006.61,20.98,0
23.43,41.59,1011.34,18.76,0
22.69,99.38,998.25,13.59,1
34.98,80.41,1007.61,20.79,1
27.6,42.43,1019.61,10.9,0
25.25,41.19,996.3,13.27,0
22.14,70.34,996.58,16.66,0
20.24,67.56,1014.12,15.4,0
32.4,86.21,997.65,14.3,1
33.93,43.15,1006.18,21.07,0
39.36,96.42,1008.67,4.43,0
31.15,70.62,1000.35,25.79,1
23.74,99.16,1012.76,24.49,0
20.52,58.59,1009.99,13.0,0
24.5,62.41,995.74,27.89,0
28.07,76.12,1013.8,27.7,1
26.99,59.49,1017.21,21.53,0
29.99,80.78,1015.19,13.99,1
25.59,56.81,994.76,20.51,0
22.8,55.73,1003.45,2.68,0
39.71,90.42,1011.76,29.91,1
20.3,53.28,993.22,10.51,0
29.56,46.68,990.54,5.83,0
20.01,93.6,998.9,13.21,1
21.2,44.14,995.09,5.29,0
25.65,53.19,1000.17,11.33,0
26.64,97.01,1012.72,2.43,0
27.86,62.6,1003.58,7.47,0
28.98,97.01,1016.5,25.97,1
36.79,77.81,999.27,14.77,1
23.04,66.33,990.8,25.89,0
24.35,41.76,1015.41,19.48,0
23.3,66.59,1013.73,4.01,0
28.7,83.53,1001.52,22.82,1
29.81,45.1,991.4,10.0,0
21.76,77.15,993.93,5.49,0
23.88,45.91,996.18,26.31,0
28.66,60.23,992.2,8.67,0
37.21,78.52,990.43,15.51,1
24.36,68.49,1011.06,6.75,0
25.44,84.9,992.41,19.48,1
28.87,89.52,1015.18,21.23,1
21.16,53.76,1002.83,27.48,0
34.99,45.95,1003.32,18.65,1
32.5,89.69,1006.45,19.5,1
32.18,83.74,1017.96,10.84,0
24.43,50.42,1017.42,16.96,0
21.35,88.11,993.46,20.19,1
24.39,60.92,1003.53,8.0,0
29.08,82.58,997.31,9.05,1
30.81,99.85,1013.01,13.83,1
22.42,91.49,1000.19,6.74,0
36.18,40.08,1012.3,13.21,0
28.55,70.09,1002.51,27.17,1
33.92,67.19,1003.7,13.74,1
34.51,52.89,1018.36,28.65,0
27.49,41.08,1009.44,7.5,0
36.61,44.11,1003.92,18.92,1
20.98,92.44,1019.8,29.99,0
30.93,78.05,1018.42,19.81,1
21.53,85.71,998.56,29.79,1
37.18,93.87,1011.4,24.91,1
25.77,87.03,1019.56,27.13,0
20.26,77.8,991.65,8.52,0
27.84,69.09,998.36,13.29,0
29.12,78.19,1001.4,20.12,1
38.46,91.21,1017.18,4.86,0
23.77,95.7,993.84,26.56,1
20.53,99.97,1002.81,12.95,1
36.37,55.99,1005.81,14.27,0
35.77,40.59,1007.76,28.58,0
33.09,60.62,1013.07,27.42,0
35.59,81.7,996.54,20.58,1
23.06,87.26,1007.26,3.28,0
36.03,40.24,995.53,25.0,1
32.36,46.57,1015.36,26.56,0
35.47,51.2,991.83,9.7,0
27.57,47.04,991.33,4.66,0
21.5,83.43,1019.88,24.48,0
20.25,48.3,990.23,23.19,0
37.22,96.2,991.06,21.16,1
28.28,72.6,1012.1,18.31,0
26.65,59.17,1004.99,20.27,0
34.01,63.34,996.85,26.86,1
39.76,64.55,1016.02,29.83,0
35.31,80.72,1009.16,26.79,1
27.51,79.11,1018.67,24.2,0
36.76,89.01,994.5,2.11,1
38.55,51.88,1002.61,15.1,1
21.4,77.03,992.67,2.41,0
25.75,41.19,1009.62,26.5,0
24.79,65.61,1006.75,16.41,0
23.86,95.19,1018.58,18.57,0
33.24,83.41,1014.32,26.87,1
36.76,59.21,1014.86,20.62,0
31.71,97.75,993.49,3.55,1
28.39,75.4,994.87,29.92,1
37.01,71.89,994.73,16.43,1
21.07,80.66,1019.64,19.98,0
33.0,65.45,1017.87,26.84,0
22.64,47.72,992.7,27.01,0
28.12,45.07,1003.02,25.64,1
20.5,85.8,993.68,24.45,1
33.36,78.02,1013.94,9.34,0
34.49,73.1,1003.02,18.69,1
22.97,71.93,999.79,7.89,0
33.69,56.21,1002.82,23.91,1
28.04,53.98,1008.79,13.71,0
20.02,64.28,992.2,8.11,0
35.99,72.06,1006.8,14.07,0
38.54,56.57,1008.39,14.31,0
35.32,53.95,1014.57,12.51,0
25.35,86.56,997.12,22.25,1
32.67,86.61,1014.84,25.18,1
33.41,70.68,1014.34,14.28,0
27.76,75.03,1012.95,2.31,0
25.3,97.88,1001.71,23.39,1
34.75,57.13,1007.33,11.84,0
35.59,81.5,995.34,27.8,1
33.09,85.94,1008.89,6.0,0
32.58,84.6,992.67,14.74,1
27.93,69.81,999.31,21.41,0
25.89,49.71,991.86,28.98,0
29.24,79.32,1015.01,28.52,1
30.83,51.65,1013.27,24.57,0
37.58,63.53,1016.96,5.5,0
27.38,68.71,1012.86,4.09,0
22.93,42.57,1015.77,25.63,0
22.7,99.64,1001.86,29.43,1
30.1,60.21,996.85,23.41,1
26.33,90.55,996.75,2.73,0
20.88,63.54,1011.54,5.93,0
24.94,62.5,996.42,15.63,0
34.92,89.41,991.8,29.07,1
36.08,85.19,1019.02,5.14,0
34.73,67.88,1000.74,21.3,1
30.39,92.33,1010.51,6.09,0
31.1,88.92,993.53,4.21,1
24.56,52.38,1008.89,27.34,0
24.65,91.75,1018.61,3.09,0
34.39,93.62,990.56,17.08,1
29.03,44.97,1018.89,7.46,0
30.93,47.9,1007.08,24.11,0
24.39,61.68,1009.8,9.8,0
29.44,70.86,1000.89,2.36,0
27.89,81.36,1019.92,12.89,0
38.94,64.91,1011.87,6.91,0
36.9,83.32,1008.76,12.34,1
21.39,64.49,1003.35,8.19,0
20.76,63.35,997.36,14.07,0
21.79,47.28,1001.83,8.88,0
30.83,66.24,992.41,28.44,1
22.03,92.36,999.4,25.92,1
27.8,86.75,1019.72,15.46,0
36.44,50.51,1003.46,6.25,0
31.61,88.87,1008.6,23.11,1
35.21,40.72,990.21,16.05,1
24.05,44.82,1012.41,29.88,0
21.13,67.26,991.53,8.37,0
35.47,49.01,1018.03,11.38,0
27.16,55.8,1004.12,25.72,0
23.9,49.25,997.98,20.34,0
30.67,88.03,1015.99,14.8,1
28.32,67.27,1003.59,16.53,1
29.05,42.93,997.68,8.52,0
32.87,77.23,1013.28,21.48,1
38.61,95.09,1001.2,28.14,1
32.09,44.88,1009.65,24.97,0
28.35,94.24,1004.37,4.02,1
23.18,69.77,1019.39,5.31,0
36.05,41.33,1015.19,29.78,0
28.95,87.76,1001.12,25.51,1
34.2,44.44,1010.71,5.97,0
25.84,63.91,1006.72,29.12,0
20.11,57.79,1012.71,27.03,0
23.44,67.03,1013.25,24.8,0
35.97,61.29,1017.32,5.52,0
21.74,67.52,1000.41,27.93,0
33.37,97.08,1009.22,19.28,1
26.3,55.73,1006.17,10.99,0
26.92,56.45,1015.51,22.38,0
27.6,62.79,998.29,5.09,0
27.54,72.11,1001.8,12.39,0
28.32,94.81,1002.82,11.25,1
20.85,95.71,1004.64,29.32,1
38.39,46.4,993.81,25.3,1
23.84,60.55,1012.47,8.82,0
26.62,99.4,997.28,5.02,0
20.48,90.52,1014.06,11.44,0
28.43,60.47,991.51,5.13,0
39.92,48.5,992.5,12.66,1
37.0,94.7,1014.44,25.62,1
34.77,80.41,1010.23,7.83,0
26.3,53.73,990.46,19.18,0
25.17,51.1,1002.96,17.37,0
31.0,55.31,1000.47,21.36,1
29.83,74.68,1018.76,2.17,0
34.94,67.25,990.19,22.9,1
29.32,70.07,996.49,26.34,1
34.8,73.33,1006.3,9.11,0
21.72,52.92,1006.45,10.8,0
25.35,80.26,1003.52,23.27,1
22.29,85.4,1019.95,9.36,0
28.59,52.78,1010.21,15.81,0
31.98,53.64,1019.34,5.23,0
32.85,81.34,1007.43,23.43,1
35.8,91.94,995.3,13.72,1
31.74,68.37,1001.1,20.85,1
36.27,48.95,1018.61,27.7,0
26.06,78.5,992.07,18.85,1
36.99,77.33,1001.85,8.91,1
31.58,43.48,993.09,12.57,1
24.82,76.86,992.2,7.15,0
20.15,61.66,1006.61,21.61,0
24.88,79.7,1002.72,2.78,0
20.79,66.08,1006.52,26.88,0
30.85,53.0,993.06,3.87,0
34.79,50.45,999.17,5.93,0
33.49,83.56,1001.95,29.46,1
30.94,59.53,992.72,18.2,1
28.33,62.96,1018.06,11.41,0
27.78,47.72,996.0,8.14,0
28.65,77.3,1006.1,28.7,1
22.4,57.8,992.37,18.14,0
22.75,91.4,1015.16,22.27,0
22.61,71.87,1008.6,9.54,0
31.41,89.98,1014.18,5.4,0
28.39,79.47,1002.65,21.25,1
26.49,65.45,1014.36,15.4,0
31.84,59.04,1009.54,17.61,0
34.16,57.98,1001.1,12.09,1
34.04,61.09,999.9,26.61,1
35.67,91.09,998.53,21.8,1
21.75,82.71,993.53,9.28,0
35.49,59.77,1016.77,23.44,0
20.6,53.42,999.52,6.6,0
23.2,56.53,994.68,25.84,0
33.42,91.03,1004.5,18.97,1
25.75,51.74,1000.6,8.29,0
39.38,56.94,1009.37,8.53,0
25.22,77.09,1012.93,16.42,0
37.27,73.43,1017.01,28.95,0
21.25,81.44,1019.87,5.01,0
30.37,89.31,997.94,23.91,1
35.02,44.27,1009.87,9.41,0
38.13,63.57,1017.22,16.02,0
32.71,83.62,1017.03,13.73,1
36.83,40.67,1010.77,20.01,0
31.87,55.3,1007.96,16.87,0
34.76,72.85,991.35,6.71,0
24.69,61.97,1014.3,26.03,0
34.06,42.39,1001.68,8.17,0
39.9,93.05,1002.02,20.83,1
31.96,47.33,1016.6,17.08,0
25.34,54.12,1001.32,17.06,0
34.34,40.71,1019.18,21.04,0
21.31,71.2,1011.07,28.39,0
24.53,46.75,1000.61,2.2,0
26.77,70.03,992.05,11.32,0
30.67,80.74,995.88,28.84,1
24.97,67.24,995.03,24.72,0
26.22,62.61,993.42,9.25,0
21.63,55.51,1009.14,4.66,0
25.39,61.62,996.2,25.39,0
37.07,61.49,1007.16,15.8,0
25.25,87.3,1007.75,18.9,0
35.46,83.08,1006.85,8.67,0
38.64,92.7,990.35,4.89,1
35.9,73.26,994.29,3.2,0
32.75,55.04,1008.9,12.8,0
24.84,79.1,1018.4,16.8,0
30.32,42.78,1006.16,16.26,0
33.27,48.18,1019.71,28.23,0
38.68,85.65,997.98,4.62,1
37.67,44.59,1010.74,8.27,0
35.01,94.32,992.97,2.77,1
27.86,59.27,992.12,5.38,0
21.09,78.5,1018.06,15.99,0
25.51,45.62,1002.28,26.72,0
23.62,90.12,1019.96,5.65,0
39.75,48.36,1017.91,2.08,0
38.1,95.45,1002.74,18.44,1
27.67,42.11,992.26,24.02,0
24.53,53.55,1005.17,3.45,0
21.15,85.23,1013.62,9.55,0
31.16,69.28,1013.27,11.81,0
20.62,42.53,1010.98,25.14,0
20.3,89.56,1003.41,2.06,0
39.84,54.98,990.81,29.21,1
39.61,60.37,1016.81,26.14,0
35.69,54.36,1014.21,2.1,0
38.59,82.29,1013.4,2.3,0
24.25,77.93,1002.43,25.12,1
27.88,43.4,1015.27,6.84,0
33.82,55.94,997.53,25.97,1
29.26,90.59,990.9,25.98,1
20.84,93.13,1018.73,12.56,0
38.72,69.37,995.34,5.95,0
22.99,66.09,999.76,25.44,0
22.78,82.02,998.57,16.64,1
27.5,61.85,994.26,5.39,0
27.98,72.51,1007.1,5.55,0
26.05,68.12,1013.37,19.72,0
34.79,74.11,998.36,15.66,1
28.55,59.81,1003.07,24.21,1
20.54,52.07,990.86,4.91,0
26.54,80.28,1015.33,28.5,0
28.26,42.55,999.1,25.95,1
33.56,68.04,997.49,13.09,1
25.35,40.13,1006.87,21.77,0
21.32,92.7,1016.44,29.12,0
36.68,67.47,996.68,16.85,1
29.54,82.42,993.04,9.66,1
38.13,60.33,1010.02,8.02,0
24.05,52.15,1009.4,2.24,0
39.21,61.73,1010.41,9.05,0
38.09,91.21,1002.52,22.06,1
35.97,52.51,1018.45,24.67,0
23.39,44.76,999.43,29.45,0
39.09,66.65,1011.43,23.9,0
22.13,56.2,1016.53,12.89,0
38.37,71.64,1019.07,15.37,0
39.42,64.94,1007.74,5.8,0
33.92,62.03,1017.87,20.1,0
23.5,76.7,1000.37,8.69,0
32.46,92.4,1008.08,16.09,1
26.79,61.49,1007.87,22.68,0
26.35,78.86,1000.04,14.1,1
37.65,47.92,1011.85,12.56,0
24.12,70.63,1003.8,7.17,0
31.95,67.1,1018.37,24.31,0
38.25,45.24,1009.23,7.19,0
32.25,59.22,994.65,24.47,1
30.45,99.42,1015.01,11.34,0
23.76,50.39,1003.82,15.65,0
29.82,50.49,1013.65,5.2,0
27.73,84.88,1017.62,28.06,0
21.24,72.79,1018.63,25.42,0
38.01,70.5,1016.98,12.33,0
27.97,66.59,1005.29,27.71,0
28.3,44.25,1017.36,16.01,0
26.33,75.95,1012.41,21.11,0
36.03,54.8,991.48,11.52,0
28.26,72.06,1016.02,6.76,0
35.59,45.53,998.4,21.21,1
27.54,93.24,1008.44,11.06,0
38.86,54.58,991.3,22.5,1
29.6,48.21,1018.1,17.41,0
28.0,99.89,1010.55,11.08,0
35.15,57.92,1016.46,3.0,0
31.92,66.96,991.51,23.64,1
33.75,82.09,1010.35,28.46,1
34.78,99.22,1014.28,14.39,1
31.49,72.19,1016.52,11.14,0
22.04,50.35,1004.08,8.52,0
33.61,89.25,1011.69,15.48,1
26.14,69.61,1013.02,12.5,0
28.85,81.18,1002.42,25.69,1
22.74,64.23,991.47,8.47,0
32.13,63.14,1017.08,3.63,0
31.53,46.78,996.34,24.88,1
31.7,81.78,1007.99,26.43,1
38.73,71.71,1012.49,18.5,0
36.78,95.4,998.75,2.79,1
24.81,60.17,992.18,27.3,0
37.75,79.67,994.31,2.07,1
29.86,54.55,1013.73,25.44,0
24.46,53.15,1002.98,15.64,0
23.47,76.83,1001.48,20.52,1
20.93,84.55,1013.19,22.52,0
24.96,42.92,1003.36,9.57,0
27.48,92.63,1005.69,26.9,0
24.56,65.06,998.1,27.89,0
22.13,82.76,1011.45,23.25,0
27.49,95.81,1015.14,18.71,0
32.29,52.0,1010.44,14.75,0
20.18,67.09,1019.45,25.88,0
38.71,66.59,1013.49,9.12,0
24.59,94.27,994.74,14.3,1
39.05,87.18,1010.59,12.81,1
28.62,47.62,998.48,4.93,0
21.67,45.5,1006.79,10.65,0
